
1993-11-22,02:09:06,5.43,-76.06,32.0,2.1,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-22,07:11:11,2.33,-79.4,0.0,2.9,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-22,15:48:06,6.81,-73.03,150.0,3.1,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-22,16:47:55,6.73,-73.06,150.0,2.6,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-22,20:21:37,6.87,-73.24,155.0,2.8,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-22,21:48:24,6.82,-73.06,160.0,3.0,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-22,22:51:05,6.77,-73.05,160.0,4.5,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-22,23:39:25,5.18,-76.63,20.0,2.6,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-22,23:48:18,6.79,-73.03,155.0,3.3,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-23,01:28:24,5.83,-73.79,120.0,2.2,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-23,03:52:43,5.59,-74.75,7.0,1.9,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-23,03:54:11,6.99,-82.92,0.0,3.7,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-23,03:58:12,2.38,-75.76,19.0,1.4,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-23,05:59:05,4.77,-76.39,22.0,2.3,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-23,06:39:57,3.74,-79.06,0.0,3.5,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-23,10:49:58,6.77,-73.03,150.0,2.9,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-23,11:01:27,6.64,-73.09,150.0,3.9,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-24,03:19:19,6.85,-73.07,150.0,3.3,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-24,07:45:00,2.06,-75.63,0.0,2.1,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-24,10:40:44,6.79,-73.15,145.0,3.0,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-24,12:00:17,6.98,-76.83,0.0,3.6,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-24,15:20:39,6.76,-73.13,150.0,3.5,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-24,21:59:33,5.59,-74.02,30.0,2.6,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-25,04:04:07,6.85,-73.08,150.0,3.0,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-25,04:57:55,6.75,-73.08,150.0,2.8,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-25,05:46:02,1.12,-78.21,87.0,2.1,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-25,06:52:22,6.98,-73.04,160.0,3.1,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-25,08:14:50,6.77,-73.01,150.0,2.6,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-25,08:34:48,6.76,-73.01,155.0,3.2,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-25,09:06:43,6.77,-73.04,150.0,3.3,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-25,09:48:59,4.71,-74.71,0.0,1.6,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-25,11:27:24,7.6,-76.71,18.0,2.8,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-25,11:37:35,6.83,-73.17,150.0,2.9,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-25,11:42:27,1.89,-76.04,8.0,2.0,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-25,14:37:10,6.82,-73.04,150.0,3.3,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-25,16:05:10,6.84,-73.04,150.0,3.5,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-25,17:46:19,6.08,-73.66,125.0,3.1,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-25,19:13:23,7.96,-74.45,3.0,4.4,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-25,23:02:10,1.28,-77.41,1.0,2.2,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-25,23:10:57,6.88,-73.08,155.0,2.8,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-25,23:43:21,4.73,-76.43,5.0,2.0,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-25,23:53:17,6.82,-73.02,155.0,3.9,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-26,00:05:28,1.28,-77.41,1.0,2.3,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-26,00:40:04,1.31,-77.43,2.0,1.5,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-26,01:37:02,1.22,-77.37,0.0,3.0,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-26,02:28:19,6.79,-73.05,155.0,3.1,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-26,02:33:24,6.92,-72.96,160.0,3.7,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-26,07:59:56,1.27,-77.41,2.0,1.4,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-26,10:17:32,6.91,-73.06,150.0,3.6,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-26,13:50:29,6.81,-73.05,155.0,3.4,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-26,14:26:40,6.77,-72.99,155.0,3.1,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-26,16:05:38,6.78,-72.96,150.0,3.2,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-26,19:09:11,10.96,-73.26,30.0,4.3,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-26,22:09:54,6.83,-73.05,155.0,3.2,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-26,22:20:37,6.89,-72.97,170.0,5.6,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-26,23:00:03,6.8,-73.05,155.0,3.1,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-27,01:39:35,6.79,-73.1,150.0,3.3,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-27,02:48:07,6.6,-73.7,110.0,3.1,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-27,02:56:03,4.29,-76.47,28.0,3.0,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-27,14:20:47,6.72,-73.07,155.0,3.5,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-27,14:26:17,6.77,-73.01,155.0,3.2,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-27,14:37:01,5.61,-73.93,109.0,2.3,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-27,16:07:57,6.75,-72.92,165.0,5.0,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-27,16:47:29,4.67,-74.9,18.0,3.5,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-27,17:51:51,1.27,-77.41,3.0,2.9,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-27,19:51:28,6.8,-73.07,155.0,3.4,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-27,23:57:39,6.77,-73.03,155.0,3.2,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-28,00:33:19,7.45,-73.22,110.0,2.7,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-28,03:18:18,6.84,-73.06,140.0,3.1,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-28,04:36:00,7.19,-74.69,7.0,2.7,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
